site,plot,plot_number,species,date,pd_md,year,water_potential_mpa,notes,tree,month
LL,Weathertop,NA,blue oak,2022-09-15,md,2022,2.527,NA,2371,9
LL,Weathertop,NA,blue oak,2022-09-15,md,2022,2.678,NA,2371,9
LL,Weathertop,NA,blue oak,2022-09-15,md,2022,2.718,NA,2371,9
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.7,twiglet,2048,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.221,twiglet,2048,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.334,twiglet,2048,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.624,twiglet,2048,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.531,twiglet,2048,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.203,twiglet,2041,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.279,twiglet,2041,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.097,twiglet,2041,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,3.217,twiglet,2370,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,2.71,twiglet,2370,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,3.301,twiglet,2370,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,3.348,twiglet,2370,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,2.742,twiglet,2044,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,2.747,twiglet,2044,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,2.619,"twiglet, leaves look senesced",2043,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.419,twiglet,2043,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.581,twiglet,2043,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.387,twiglet,2042,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.602,twiglet,2042,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.339,twiglet,2042,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.408,twiglet,2042,10
Pine Needle,Low,NA,live oak,2022-10-05,pd,2022,3.492,twiglet,2089,10
Pine Needle,Low,NA,live oak,2022-10-05,pd,2022,3.319,twiglet,2089,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.81,twiglet,2049,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.7,twiglet,2049,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.32,twiglet,2047,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.088,twiglet,2047,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.278,twiglet,2047,10
LL,Middle Earth,NA,blue oak,2022-10-05,pd,2022,4.491,twiglet,2342,10
LL,Middle Earth,NA,blue oak,2022-10-05,pd,2022,4.453,twiglet,2342,10
LL,Middle Earth,NA,blue oak,2022-10-05,pd,2022,3.443,twiglet,2306,10
LL,Middle Earth,NA,blue oak,2022-10-05,pd,2022,3.812,twiglet,2306,10
LL,Middle Earth,NA,blue oak,2022-10-05,pd,2022,3.66,twiglet,2306,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,3.16,twiglet,2309,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,3.149,twiglet,2309,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,2.931,NA,2050,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.602,NA,2050,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.835,twiglet,2050,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.082,"twiglet, recut",2050,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.239,"twiglet, recut",2050,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.921,"twiglet, recut",2050,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.261,twiglet,2046,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.562,twiglet,2046,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.165,"twiglet, recut",2046,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.451,twiglet,2046,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,3.516,twiglet,2372,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,3.561,twiglet,2372,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.061,"twiglet, leaves all falling off",2045,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.958,"twiglet, leaves all falling off",2045,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.38,"twiglet, leaves all falling off",2045,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.7,"twiglet, leaves all falling off",2045,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,4.558,"big twig, leaves fell off in chamber",2052,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,4.665,twiglet,2052,10
LL,Middle Earth,NA,blue oak,2022-10-05,pd,2022,3.319,twiglet,2308,10
LL,Middle Earth,NA,blue oak,2022-10-05,pd,2022,3.641,twiglet,2308,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.358,NA,2051,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.46,NA,2051,10
LL,Rohan,NA,live oak,2022-10-05,pd,2022,2.65,twiglet,2380,10
LL,Rohan,NA,live oak,2022-10-05,pd,2022,2.928,twiglet,2380,10
LL,Rohan,NA,live oak,2022-10-05,pd,2022,2.147,twiglet,2380,10
LL,Rohan,NA,live oak,2022-10-05,pd,2022,2.832,twiglet,2380,10
Chamise,Shedd,NA,live oak,2022-10-05,pd,2022,2.52,twiglet,2029,10
Chamise,Shedd,NA,live oak,2022-10-05,pd,2022,2.38,twiglet,2029,10
Chamise,Shedd,NA,live oak,2022-10-05,pd,2022,2.398,twiglet,2029,10
Chamise,Chamise,NA,live oak,2022-10-05,pd,2022,2.491,twiglet,2023,10
Chamise,Chamise,NA,live oak,2022-10-05,pd,2022,2.4,twiglet,2023,10
LL,Hobbiton,NA,live oak,2022-10-05,pd,2022,0.789,twiglet,2345,10
LL,Hobbiton,NA,live oak,2022-10-05,pd,2022,1.147,twiglet,2345,10
LL,Hobbiton,NA,live oak,2022-10-05,pd,2022,1.142,twiglet,2345,10
LL,Hobbiton,NA,live oak,2022-10-05,pd,2022,1.19,twiglet,2345,10
LL,Ridge,NA,live oak,2022-10-05,pd,2022,3.016,twiglet,2331,10
LL,Ridge,NA,live oak,2022-10-05,pd,2022,2.823,twiglet,2331,10
LL,Ridge,NA,live oak,2022-10-05,pd,2022,3.179,twiglet,2331,10
LL,Middle Earth,NA,blue oak,2022-10-05,pd,2022,3.021,twiglet,2335,10
LL,Middle Earth,NA,blue oak,2022-10-05,pd,2022,3.051,twiglet,2335,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,2.906,twiglet,2384,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,3.058,twiglet,2384,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,3.033,twiglet,2384,10
LL,Ridge,NA,blue oak,2022-10-05,pd,2022,2.925,"twiglet, only one measurement bc no more gas",2305,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,3.778,NA,2049,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,5.008,NA,2049,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,4.358,NA,2049,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,5.04,NA,2049,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.398,NA,2041,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.95,NA,2041,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.785,NA,2041,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,pd,2022,3.95,NA,2041,10
LL,Ridge,NA,blue oak,2022-10-05,pd,2022,3.051,leaky,2351,10
LL,Ridge,NA,blue oak,2022-10-05,pd,2022,3.151,NA,2351,10
LL,Ridge,NA,blue oak,2022-10-05,pd,2022,3.18,NA,2351,10
LL,Ridge,NA,blue oak,2022-10-05,pd,2022,3.31,NA,2351,10
Cucu Mesa,High,NA,blue oak,2022-10-05,pd,2022,2.843,NA,2007,10
Cucu Mesa,High,NA,blue oak,2022-10-05,pd,2022,2.2783,NA,2007,10
Cucu Mesa,High,NA,blue oak,2022-10-05,pd,2022,2.58,NA,2007,10
Cucu Mesa,High,NA,blue oak,2022-10-05,pd,2022,2.743,NA,2007,10
Chamise,Shedd,NA,blue oak,2022-10-05,pd,2022,3.278,NA,2031,10
Chamise,Shedd,NA,blue oak,2022-10-05,pd,2022,2.461,NA,2031,10
Chamise,Shedd,NA,blue oak,2022-10-05,pd,2022,3.276,NA,2031,10
Chamise,Shedd,NA,blue oak,2022-10-05,pd,2022,3.836,NA,2031,10
LL,Ridge,NA,blue oak,2022-10-05,pd,2022,4.458,leaves kept breaking,2334,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,3.106,NA,2349,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,4.754,NA,2349,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,3.994,NA,2349,10
Cucu Mesa,Low,NA,blue oak,2022-10-05,pd,2022,2.978,NA,1478,10
Cucu Mesa,Low,NA,blue oak,2022-10-05,pd,2022,2.861,NA,1478,10
Cucu Mesa,Low,NA,blue oak,2022-10-05,pd,2022,2.935,NA,1478,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,3.5219,NA,2383,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,3.914,NA,2383,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,2.947,NA,2383,10
Cucu Mesa,Low,NA,blue oak,2022-10-05,pd,2022,2.883,NA,2013,10
Cucu Mesa,Low,NA,blue oak,2022-10-05,pd,2022,4.03,NA,2013,10
Cucu Mesa,Low,NA,blue oak,2022-10-05,pd,2022,4.56,NA,2013,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,2.34,NA,2010,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,2.8,NA,2010,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,3.441,NA,2010,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,2.6,NA,2010,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,3.256,NA,2010,10
Cucu Mesa,High,NA,blue oak,2022-10-05,pd,2022,3.716,NA,2004,10
Cucu Mesa,High,NA,blue oak,2022-10-05,pd,2022,3.564,NA,2004,10
Cucu Mesa,High,NA,blue oak,2022-10-05,pd,2022,3.74,NA,2004,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,5.284,NA,2011,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,3.7,NA,2011,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,4.19,NA,2011,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,4.4,NA,2011,10
LL,Weathertop,NA,blue oak,2022-10-05,pd,2022,3.718,NA,2011,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,3.336,NA,2337,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,3.26,NA,2337,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,2.738,NA,2337,10
Cucu Mesa,Low,NA,blue oak,2022-10-05,pd,2022,3.71,NA,2012,10
Cucu Mesa,Low,NA,blue oak,2022-10-05,pd,2022,3.516,NA,2012,10
Cucu Mesa,Low,NA,blue oak,2022-10-05,pd,2022,3.706,NA,2012,10
LL,Middle Earth,NA,blue oak,2022-10-05,pd,2022,2.916,NA,2367,10
LL,Middle Earth,NA,blue oak,2022-10-05,pd,2022,2.763,NA,2367,10
LL,Middle Earth,NA,blue oak,2022-10-05,pd,2022,2.904,NA,2367,10
Cucu Mesa,High,NA,blue oak,2022-10-05,pd,2022,2.763,NA,2006,10
Cucu Mesa,High,NA,blue oak,2022-10-05,pd,2022,2.918,NA,2006,10
Cucu Mesa,High,NA,blue oak,2022-10-05,pd,2022,2.561,NA,2006,10
Cucu Mesa,High,NA,blue oak,2022-10-05,pd,2022,2.927,NA,2006,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,3.561,NA,2346,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,4.445,NA,2346,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,3.403,NA,2346,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,4.4,NA,2346,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,4.196,NA,2336,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,4.678,NA,2336,10
LL,Hobbiton,NA,blue oak,2022-10-05,pd,2022,5.106,NA,2336,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,4.575,NA,2046,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,4.764,NA,2046,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,4.382,NA,2046,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,4.751,NA,2046,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,5.308,NA,2041,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,3.86,NA,2041,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,3.86,NA,2041,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,4.621,NA,2051,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,4.743,NA,2051,10
LL,Middle Earth,NA,blue oak,2022-10-05,md,2022,4.263,NA,2367,10
LL,Middle Earth,NA,blue oak,2022-10-05,md,2022,4.85,NA,2367,10
LL,Middle Earth,NA,blue oak,2022-10-05,md,2022,5.031,NA,2367,10
LL,Hobbiton,NA,blue oak,2022-10-05,md,2022,4.167,NA,2347,10
LL,Hobbiton,NA,blue oak,2022-10-05,md,2022,3.849,NA,2347,10
LL,Hobbiton,NA,blue oak,2022-10-05,md,2022,4.068,NA,2347,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,3.309,NA,2043,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,3.3,NA,2043,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,3.538,NA,2043,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,5.921,NA,2042,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,5.278,NA,2042,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,5.458,NA,2042,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,4.823,NA,2042,10
LL,Weathertop,NA,blue oak,2022-10-05,md,2022,4.76,sapflow,2382,10
LL,Weathertop,NA,blue oak,2022-10-05,md,2022,4.738,NA,2382,10
LL,Weathertop,NA,blue oak,2022-10-05,md,2022,5.73,sapflow,2010,10
LL,Weathertop,NA,blue oak,2022-10-05,md,2022,5.648,NA,2010,10
LL,Weathertop,NA,blue oak,2022-10-05,md,2022,4.873,NA,2010,10
LL,Middle Earth,NA,blue oak,2022-10-05,md,2022,5.794,sapflow,2369,10
LL,Middle Earth,NA,blue oak,2022-10-05,md,2022,5.38,NA,2369,10
LL,Middle Earth,NA,blue oak,2022-10-05,md,2022,5.364,NA,2369,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,4.243,NA,2044,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,4.52,NA,2044,10
Serpentine,Serpentine,NA,blue oak,2022-10-05,md,2022,4.365,NA,2044,10
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.65,NA,2004,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.5,NA,2004,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.55,NA,2004,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.3,leaves very wet,2005,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.4,leaves very wet,2005,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.5,leaves very wet,2005,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.4,leaves very wet,2005,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.55,all leaves wet,2006,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.6,all leaves wet,2006,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.45,all leaves wet,2006,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.7,all leaves wet,2006,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.45,all leaves wet,2006,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.55,all leaves wet,2006,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.35,all leaves wet,2007,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.45,all leaves wet,2007,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.65,all leaves wet,2007,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.7,all leaves wet,2007,9
Cucu Mesa,High,Cucu Mesa,blue oak,2023-09-29,pd,2023,0.4,all leaves wet,2007,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.9,NA,2012,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.85,NA,2012,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.4,NA,2012,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.55,NA,2012,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.55,NA,2012,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.4,leaves wet,2016,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.8,leaves wet,2016,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.7,leaves wet,2016,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.95,leaves wet,2016,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.45,leaves wet,2016,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.7,leaves wet,2016,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.75,NA,1478,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.55,NA,1478,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.6,NA,1478,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.55,NA,1478,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.35,NA,2008,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.3,NA,2008,9
Cucu Mesa,Low,Lower Cucu,blue oak,2023-09-29,pd,2023,0.35,NA,2008,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,1.158,NA,2020,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,1.194,NA,2020,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,0.841,NA,2020,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,0.894,NA,2020,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,1.186,NA,2020,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,0.872,NA,2021,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,0.561,NA,2021,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,0.612,NA,2021,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,0.496,NA,2021,9
Chamise,Chamise,Chamise,live oak,2023-09-29,pd,2023,0.795,NA,2022,9
Chamise,Chamise,Chamise,live oak,2023-09-29,pd,2023,0.865,NA,2022,9
Chamise,Chamise,Chamise,live oak,2023-09-29,pd,2023,0.633,NA,2022,9
Chamise,Chamise,Chamise,live oak,2023-09-29,pd,2023,0.599,NA,2022,9
Chamise,Chamise,Chamise,live oak,2023-09-29,pd,2023,0.791,NA,2023,9
Chamise,Chamise,Chamise,live oak,2023-09-29,pd,2023,0.631,NA,2023,9
Chamise,Chamise,Chamise,live oak,2023-09-29,pd,2023,0.388,NA,2023,9
Chamise,Chamise,Chamise,live oak,2023-09-29,pd,2023,0.586,NA,2023,9
Chamise,Chamise,Chamise,live oak,2023-09-29,pd,2023,0.797,NA,2023,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,0.493,NA,2024,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,0.668,NA,2024,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,0.534,NA,2024,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,0.682,NA,2024,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,1.368,NA,2025,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,1.567,NA,2025,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,2.347,NA,2025,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,1.392,NA,2025,9
Chamise,Chamise,Chamise,blue oak,2023-09-29,pd,2023,2.16,NA,2025,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,0.796,NA,2026,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,0.583,NA,2026,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,0.872,NA,2026,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,0.846,NA,2026,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,1.434,NA,2027,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,2.044,NA,2027,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,1.388,NA,2027,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,1.607,NA,2027,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,1.549,NA,2028,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,1.628,NA,2028,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,1.382,NA,2028,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,1.448,NA,2028,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,pd,2023,0.668,NA,2029,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,pd,2023,0.684,NA,2029,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,pd,2023,0.482,NA,2029,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,pd,2023,0.42,NA,2029,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,pd,2023,0.547,NA,2029,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,pd,2023,0.28,NA,2030,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,pd,2023,0.484,NA,2030,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,pd,2023,0.387,NA,2030,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,pd,2023,0.672,NA,2030,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,pd,2023,0.621,NA,2030,9
Chamise,Shedd,Chamise (Shedd soil),live oak,2023-09-29,pd,2023,0.382,NA,2030,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,0.809,NA,2031,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,1.136,NA,2031,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,0.71,NA,2031,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,0.632,NA,2031,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,0.496,NA,2031,9
Chamise,Shedd,Chamise (Shedd soil),blue oak,2023-09-29,pd,2023,0.737,NA,2031,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.45,wet leaves,2085,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.5,wet leaves,2085,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.45,wet leaves,2085,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.4,wet leaves,2085,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.7,NA,2086,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.85,NA,2086,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.75,recut,2086,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.3,NA,2087,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.55,NA,2087,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.35,NA,2087,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.8,NA,2087,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.55,NA,2087,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.5,NA,2088,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.7,NA,2088,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.55,NA,2088,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.5,NA,2088,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.3,NA,2089,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.25,NA,2089,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.3,NA,2089,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.35,NA,2090,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.7,NA,2090,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.65,NA,2090,9
Pine Needle,Low,low Pine Needle,blue oak,2023-09-29,pd,2023,0.6,NA,2090,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.4,NA,2091,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.5,NA,2091,9
Pine Needle,Low,low Pine Needle,live oak,2023-09-29,pd,2023,0.25,NA,2091,9
