"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-08-30 12:30:00",4888,13.42,25,0.391,9.56,7.98,0.50832,0.42374,0.42677,0.3359,64.413,66.379,18.405,19.07,30.55,0.85646,1.3723,0.83079,1.20147,53.952,47.475,0.174,7.58,16.11,0.34056,0.72351,-99,0.65531,-99,63.156,3.163,9.32,15.5,0.41844,0.69618,0.35166,0.61747,54.181,53.508,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 12:45:00",4889,13.42,24.27,0.38,9.25,7.81,0.4909,0.41532,0.4142,0.32648,64.705,66.257,18.452,19.07,30.68,0.85646,1.37789,0.83606,1.21732,54.118,46.815,0.158,6.4,15.58,0.28766,0.69968,-99,0.60988,-99,60.537,3.164,9.27,15.57,0.41676,0.69921,0.35626,0.62302,53.1,52.997,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 13:00:00",4890,17.83,24.09,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 13:15:00",4891,15.03,27.33,0.456,10.83,9.75,0.57517,0.51741,0.49631,0.40653,63.247,64.796,18.775,19.29,31.33,0.86614,1.40712,0.84727,1.23273,53.804,46.662,0.127,5.17,12.56,0.23194,0.56366,-99,0.45378,-99,56.793,3.115,9.02,15.44,0.40544,0.69315,0.36236,0.63118,54.488,51.903,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 13:30:00",4892,15.79,29.54,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 13:45:00",4893,15.03,31.47,0.523,12.43,11.15,0.66012,0.59255,0.57398,0.47584,60.134,64.165,18.832,19.21,31.56,0.86312,1.41785,0.84523,1.24113,54.439,45.639,0.13,5.29,12.76,0.23793,0.57293,-99,0.45374,-99,57.539,3.101,9.34,15,0.41936,0.67334,0.34273,0.62,48.15,50.944,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 14:00:00",4894,14.9,34.23,0.519,12.5,10.85,0.66421,0.57586,0.53874,0.43667,59.898,63.774,18.857,19.47,31.37,0.87414,1.40893,0.84937,1.23807,53.464,45.908,0.13,5.68,11.97,0.25488,0.53723,-99,0.43336,-99,58.625,3.197,10,15.06,0.44908,0.67606,0.37098,0.62286,49.993,50.563,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 14:15:00",4895,14.22,35.31,0.484,11.6,10.2,0.61618,0.54183,0.49567,0.39694,61.351,63.987,19.104,19.64,31.86,0.88217,1.43113,0.86099,1.24848,53.963,45.994,0.125,4.85,12.82,0.21794,0.57608,-99,0.47636,-99,57.734,3.05,8.8,15.16,0.39482,0.68072,0.36046,0.63373,53.985,51.399,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 14:30:00",4896,14.79,35.15,0.442,10.63,9.25,0.56434,0.4916,0.45492,0.36262,62.627,63.921,19.068,19.56,31.85,0.87853,1.43009,0.86137,1.24784,53.759,45.376,0.123,5.18,11.72,0.23311,0.52586,-99,0.41958,-99,57.628,3.03,8.67,15.12,0.38974,0.67909,0.35014,0.63716,52.559,50.799,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 14:45:00",4897,13.92,35.69,0.405,9.8,8.45,0.52031,0.44892,0.42665,0.33174,63.702,64.427,19.068,19.56,31.85,0.87844,1.43052,0.85995,1.24497,53.245,45.948,0.108,4.47,10.56,0.20066,0.47446,-99,0.38225,-99,56.84,3.067,8.94,15.14,0.40174,0.67961,0.35999,0.6338,51.819,50.061,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 15:00:00",4898,14.03,33.98,0.402,9.66,8.43,0.51314,0.44758,0.42382,0.33394,65.006,65.472,19.229,19.99,31.85,0.89773,1.43004,0.87121,1.24837,52.936,46.208,0.105,4.36,10.16,0.19572,0.45618,-99,0.36534,-99,54.933,3.082,9.05,15.14,0.40671,0.67983,0.36128,0.63523,50.621,49.845,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 15:15:00",4899,13.97,32.02,0.37,8.91,7.76,0.47378,0.4121,0.38921,0.3106,63.831,65.539,18.958,19.61,31.5,0.88051,1.41451,0.85285,1.23179,52.99,46.103,0.09,3.63,8.99,0.16295,0.40357,-99,0.32116,-99,55.749,2.918,7.93,15.01,0.35626,0.67404,0.32674,0.63648,50.079,49.147,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 15:30:00",4900,13.95,30.5,0.403,9.61,8.58,0.5108,0.45566,0.42724,0.34467,64.233,64.956,19.063,19.72,31.67,0.88553,1.42246,0.86085,1.23948,53.56,46.003,0.085,3.41,8.56,0.15289,0.38474,-99,0.30877,-99,54.31,3.266,10.05,15.57,0.45154,0.69881,0.37844,0.64729,47.479,49.031,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 15:45:00",4901,13.9,29.34,0.424,10.1,9.01,0.5361,0.47916,0.4478,0.36715,63.794,65.914,18.958,19.61,31.5,0.88051,1.41477,0.85609,1.23829,53.073,45.674,0.081,3.33,7.97,0.14978,0.35833,-99,0.28016,-99,54.299,2.775,6.67,15.19,0.29965,0.68198,0.29028,0.64058,48.772,49.651,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 16:00:00",4902,13.85,28.68,0.443,10.6,9.35,0.56255,0.49627,0.46222,0.37512,62.106,65.158,18.835,19.56,31.21,0.87853,1.40194,0.85381,1.22467,53.936,45.963,0.075,2.98,7.61,0.13353,0.34202,-99,0.28007,-99,55.543,3.3,10.43,15.44,0.46817,0.69315,0.37662,0.64638,48.707,49.173,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 16:15:00",4903,14.36,29.03,0.428,10.25,9.05,0.54409,0.48055,0.4379,0.35139,62.152,64.118,18.669,19.2,31.14,0.86235,1.39833,0.84281,1.22673,54.407,46.434,0.082,3.28,8.24,0.14772,0.3701,-99,0.30288,-99,54.812,3.19,9.59,15.44,0.43098,0.69315,0.36615,0.64576,49.213,49.11,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 16:30:00",4904,13.93,29.25,0.435,10.53,9.03,0.5596,0.47938,0.45394,0.35779,62.216,63.355,18.676,19.42,30.93,0.87193,1.38885,0.84327,1.22154,52.738,46.266,0.081,3.28,8.05,0.14716,0.36166,-99,0.3003,-99,53.423,3.218,9.56,15.69,0.42967,0.70461,0.36715,0.65636,49.377,49.015,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 16:45:00",4905,13.79,28.36,0.39,9.4,8.16,0.4993,0.43376,0.39933,0.31567,62.169,62.892,18.675,19.31,31.04,0.86726,1.39415,0.84649,1.22103,53.764,46.467,0.088,3.52,8.89,0.15796,0.39965,-99,0.32082,-99,56.648,3.232,9.61,15.76,0.43122,0.70779,0.36796,0.65566,50.885,48.971,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 17:00:00",4906,13.71,27.43,0.386,9.21,8.2,0.48929,0.4358,0.3968,0.31526,62.369,63.353,18.622,19.21,30.99,0.86303,1.39159,0.84235,1.21494,53.773,46.37,0.094,3.76,9.5,0.16844,0.42665,-99,0.34614,-99,55.51,3.256,9.73,15.82,0.43685,0.71085,0.37306,0.65804,50.044,48.546,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 17:15:00",4907,13.65,26.67,0.379,9.08,7.98,0.4823,0.42422,0.39042,0.31247,62.584,63.464,18.781,19.47,31.17,0.87442,1.39977,0.84645,1.21667,53.52,46.376,0.087,3.5,8.72,0.15746,0.39171,-99,0.31227,-99,56.382,3.292,9.67,16.17,0.434,0.72591,0.36657,0.65771,50.51,49.579,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 17:30:00",4908,13.78,26.11,0.349,8.36,7.37,0.44414,0.39086,0.35,0.27608,62.585,61.395,18.7,19.48,30.93,0.87491,1.38895,0.84477,1.21023,52.991,45.848,0.105,4.25,10.49,0.19066,0.47149,-99,0.37667,-99,55.313,3.261,9.59,16.01,0.43052,0.71939,0.36492,0.6533,50.516,50.412,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 17:45:00",4909,13.68,25.6,0.362,8.66,7.63,0.46063,0.40544,0.36743,0.28472,61.594,62.731,18.247,19.04,30.15,0.85533,1.35451,0.82629,1.18343,53.981,46.836,0.118,4.77,11.72,0.21464,0.52583,-99,0.41636,-99,56.282,3.278,9.45,16.3,0.42406,0.73201,0.35999,0.6573,50.628,50.11,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 18:00:00",4910,13.62,25.15,0.355,8.51,7.47,0.45196,0.39646,0.35776,0.28177,62.163,61.906,18.047,18.79,29.87,0.84371,1.34101,0.81609,1.17923,54.923,46.69,0.117,4.68,11.76,0.20996,0.52809,-99,0.42528,-99,56.81,3.289,9.61,16.22,0.43122,0.72863,0.35999,0.6447,51.956,50.353,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 18:15:00",4911,13.53,24.79,0.317,7.66,6.62,0.40687,0.35168,0.3167,0.24514,61.385,61.851,17.63,18.45,29.07,0.82905,1.30579,0.79909,1.14729,54.232,46.934,0.116,4.66,11.64,0.20945,0.52229,-99,0.41664,-99,56.954,3.302,9.75,16.17,0.43769,0.72651,0.36123,0.64048,52.832,51.747,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 18:30:00",4912,13.45,24.37,0.284,6.85,5.93,0.36412,0.31517,0.28293,0.21753,60.521,61.246,17.124,17.82,28.34,0.80035,1.27297,0.77497,1.12729,55.545,46.743,0.108,4.33,10.75,0.19414,0.48298,0.17729,0.38038,67.148,56.135,3.249,9.53,15.98,0.42762,0.71739,0.35011,0.62414,53.615,52.012,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 18:45:00",4913,13.36,23.98,0.237,5.68,5.02,0.30195,0.2664,0.23436,0.18167,60.407,59.63,16.63,17.39,27.44,0.78094,1.23255,0.75061,1.08811,55.106,46.981,0.093,3.73,9.23,0.16745,0.41416,-99,0.31736,-99,54.329,3.258,9.65,15.92,0.43368,0.7145,0.34418,0.61226,54.084,54.241,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 19:00:00",4914,13.29,23.63,0.204,4.88,4.3,0.25952,0.22842,0.19612,0.15243,60.045,59.114,15.866,16.58,26.19,0.74487,1.17639,0.71926,1.04551,56.049,47.662,0.072,2.49,8.07,0.11176,0.36262,0.09434,0.27031,63.175,51.903,3.183,9.42,15.57,0.42312,0.69921,0.332,0.59011,55.171,55.895,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 19:15:00",4915,13.08,23.01,0.173,4.18,3.6,0.22224,0.19146,0.16368,0.12516,59.9,57.312,14.925,15.57,24.67,0.69935,1.10807,0.67524,0.98948,56.571,47.768,0.067,2.65,6.69,0.11908,0.30036,0.08796,0.20458,64.472,49.062,3.099,9.23,15.09,0.41466,0.67746,0.31624,0.56039,55.89,58.01,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 19:30:00",4916,12.91,22.2,0.146,3.57,3,0.18968,0.15962,0.134,0.09966,57.738,55.566,13.843,14.57,22.75,0.65442,1.02164,0.62823,0.93487,56.566,46.938,0.056,2.09,5.91,0.09409,0.2654,0.06026,0.17463,60.591,47.923,2.943,8.81,14.28,0.39587,0.64114,0.2949,0.52708,57.323,60.114,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 19:45:00",4917,12.95,21.41,0.126,2.95,2.73,0.1566,0.14528,0.11059,0.08666,56.645,56.282,12.507,12.94,20.78,0.5812,0.93341,0.56366,0.86732,57.916,47.458,0.048,1.46,5.75,0.06529,0.25816,0.0457,0.16411,60.053,47.54,2.715,8.08,13.22,0.36309,0.59386,0.26514,0.47728,58.755,61.805,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 20:00:00",4918,12.97,20.65,0.11,2.68,2.28,0.14282,0.12149,0.09269,0.07126,57.325,55.825,11.438,11.94,18.9,0.5361,0.84849,0.52533,0.79885,58.133,48.089,0.047,1.68,5.14,0.07581,0.23072,0.05068,0.14684,62.028,48.017,2.487,7.48,12.03,0.3358,0.54003,0.2389,0.4347,59.381,62.431,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 20:15:00",4919,12.98,19.97,0.092,2.13,2.02,0.11296,0.1072,0.07662,0.05828,56.452,54.692,10.743,11.16,17.8,0.50151,0.79929,0.48935,0.75832,57.161,47.27,0.049,2,4.77,0.08992,0.21413,0.06556,0.13353,63.209,48.217,2.256,6.72,10.99,0.30188,0.49315,0.20884,0.39145,59.935,63.967,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 20:30:00",4920,12.97,19.35,0.073,1.75,1.52,0.09298,0.08072,0.06152,0.0461,56.086,54.898,10.05,10.48,16.61,0.4707,0.74639,0.463,0.71733,55.697,46.739,0.063,3.25,4.74,0.14576,0.21273,0.11591,0.13353,64.747,48.521,2.093,6.21,10.21,0.27894,0.45831,0.19528,0.35924,61.607,64.14,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 20:45:00",4921,12.97,18.8,0.062,1.45,1.35,0.07742,0.07206,0.04648,0.04216,55.726,53.967,9.444,9.86,15.6,0.44306,0.70079,0.43826,0.68266,56.835,46.377,0.027,0.52,3.9,0.02352,0.17492,0.01134,0.10532,61.425,48.505,1.842,5.39,9.07,0.24178,0.40732,0.16078,0.3217,61.188,66.459,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 21:00:00",4922,12.97,18.33,0.055,1.28,1.18,0.06843,0.06276,0.04221,0.0336,56.87,55.265,9.008,9.27,15.01,0.4165,0.67416,0.4126,0.65854,56.692,47.318,0.029,0.76,3.82,0.03404,0.17147,0.01654,0.10412,62.069,49.405,1.668,4.84,8.26,0.21714,0.37114,0.13691,0.28254,62.728,65.676,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 21:15:00",4923,12.96,17.93,0.049,1.13,1.1,0.0606,0.0584,0.03464,0.02944,56.445,54.426,8.661,8.86,14.49,0.39801,0.65088,0.40006,0.64762,56.906,46.858,0.034,1.27,3.6,0.05712,0.1614,0.0333,0.10033,62.627,47.486,1.613,4.69,7.97,0.21089,0.35836,0.13302,0.27192,60.543,66.638,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 21:30:00",4924,12.95,17.58,0.043,1,0.93,0.0527,0.04944,0.03088,0.02528,55.41,53.496,8.367,8.58,13.98,0.38496,0.62815,0.38738,0.62681,55.763,45.873,0.044,2.24,3.46,0.10062,0.15519,0.08176,0.10033,63.35,48.362,1.535,4.55,7.5,0.2046,0.33644,0.12306,0.24668,63.011,66.471,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 21:45:00",4925,12.95,17.27,0.041,0.92,0.93,0.04859,0.04944,0.02707,0.02105,55.007,54.232,8.026,8.24,13.4,0.37022,0.60147,0.37301,0.60914,56.692,46.232,0.031,1.13,3.27,0.05068,0.14694,0.03276,0.0875,62.362,48.615,1.432,4.28,6.96,0.19238,0.31279,0.11162,0.22418,62.308,66.08,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 22:00:00",4926,12.95,17.01,0.037,0.83,0.85,0.04443,0.04484,0.02696,0.02105,54.851,54.748,7.831,7.96,13.16,0.35774,0.59098,0.36085,0.59582,55.972,46.34,0.043,2.09,3.41,0.09428,0.15313,0.07712,0.09092,64.622,50.464,1.286,3.66,6.44,0.16478,0.28904,0.09878,0.21176,61.937,67.62,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 22:15:00",4927,12.94,16.78,0.033,0.77,0.75,0.04028,0.04026,0.01924,0.01687,56.104,55.173,7.726,7.86,12.97,0.35338,0.5821,0.35665,0.59148,55.381,45.077,0.021,0.51,2.74,0.02244,0.12308,0.00548,0.07494,62.771,48.197,1.243,3.74,6.01,0.16803,0.26958,0.09672,0.19832,62.143,66.741,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-08-30 22:30:00",4928,12.94,16.58,0.031,0.68,0.75,0.03606,0.0399,0.01916,0.01672,55.223,54.446,7.608,7.7,12.81,0.34637,0.57492,0.34614,0.58484,55.382,44.924,0.024,0.75,2.85,0.03312,0.12836,0.0216,0.07451,62.517,49.753,1.124,3.2,5.63,0.14392,0.25254,0.08182,0.18148,62.293,66.168,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
