"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-09-19 18:00:00",6273,13.1,20.19,-0.055,-0.57,-2.17,-0.03221,-0.11669,-0.05949,-0.21135,48.798,47.866,-0.037,-0.44,-1.39,-0.02481,-0.07525,-0.06625,-0.16761,53.653,49.815,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 18:15:00",6274,13.02,20.11,-0.054,-0.59,-2.09,-0.03271,-0.11215,-0.05771,-0.20609,49.505,47.9,-0.036,-0.44,-1.34,-0.02505,-0.07271,-0.06371,-0.16679,53.824,49.726,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 18:30:00",6275,13.12,19.93,-0.044,-0.31,-1.96,-0.01791,-0.10569,-0.04935,-0.20495,49.205,47.444,-0.03,-0.31,-1.21,-0.01807,-0.06507,-0.06371,-0.16255,52.321,48.897,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 18:45:00",6276,12.99,19.65,-0.045,-0.37,-1.94,-0.02133,-0.10469,-0.05317,-0.20907,48.858,47.51,-0.031,-0.39,-1.16,-0.02205,-0.06279,-0.06503,-0.16269,53.526,49.947,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 19:00:00",6277,12.97,19.32,-0.044,-0.37,-1.89,-0.02125,-0.10189,-0.05035,-0.20705,49.519,47.756,-0.034,-0.46,-1.24,-0.02565,-0.06685,-0.06829,-0.16329,53.271,48.342,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 19:15:00",6278,12.96,19.03,-0.045,-0.42,-1.84,-0.02425,-0.09879,-0.05035,-0.20445,49.419,47.917,-0.036,-0.46,-1.31,-0.02575,-0.07089,-0.06857,-0.17085,52.702,48.033,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 19:30:00",6279,12.94,18.79,-0.05,-0.54,-1.94,-0.02977,-0.10433,-0.05811,-0.20705,50.763,47.344,-0.036,-0.51,-1.29,-0.02847,-0.07011,-0.07037,-0.16967,53.962,49.136,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 19:45:00",6280,12.94,18.62,-0.053,-0.59,-2.06,-0.03293,-0.11053,-0.06099,-0.20907,49.372,47.766,-0.041,-0.59,-1.44,-0.03271,-0.07759,-0.07813,-0.16911,53.386,49.701,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 20:00:00",6281,12.93,18.5,-0.056,-0.66,-2.12,-0.03619,-0.11435,-0.06403,-0.20967,49.513,47.338,-0.042,-0.66,-1.37,-0.03637,-0.07443,-0.07843,-0.17027,53.548,48.618,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 20:15:00",6282,12.92,18.4,-0.055,-0.71,-2.01,-0.03897,-0.10779,-0.06119,-0.20705,49.896,47.564,-0.045,-0.72,-1.44,-0.03967,-0.07819,-0.07789,-0.17027,53.284,49.028,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 20:30:00",6283,12.92,18.31,-0.055,-0.71,-2.01,-0.03909,-0.10813,-0.06129,-0.20763,49.533,48.187,-0.042,-0.66,-1.37,-0.03625,-0.07409,-0.07813,-0.16651,53.182,48.927,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 20:45:00",6284,12.92,18.23,-0.057,-0.71,-2.12,-0.03897,-0.11435,-0.06119,-0.21031,48.9,47.397,-0.046,-0.79,-1.44,-0.04307,-0.07759,-0.07761,-0.16967,53.712,49.455,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 21:00:00",6285,12.91,18.13,-0.056,-0.66,-2.14,-0.03619,-0.11469,-0.06417,-0.21349,49.476,47.299,-0.043,-0.66,-1.44,-0.03625,-0.07789,-0.07491,-0.16967,53.117,49.951,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 21:15:00",6286,12.91,18.04,-0.054,-0.66,-2.01,-0.03607,-0.10813,-0.06129,-0.20763,49.002,47.085,-0.042,-0.66,-1.36,-0.03599,-0.07383,-0.07437,-0.16967,53.475,48.806,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 21:30:00",6287,12.9,17.94,-0.056,-0.71,-2.07,-0.03909,-0.11159,-0.06417,-0.21087,48.576,48.058,-0.046,-0.79,-1.44,-0.04317,-0.07789,-0.07789,-0.17027,53.956,48.611,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 21:45:00",6288,12.89,17.85,-0.058,-0.77,-2.07,-0.04235,-0.11193,-0.06437,-0.21151,49.736,48.39,-0.046,-0.72,-1.52,-0.03997,-0.08221,-0.07843,-0.17085,52.793,48.538,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 22:00:00",6289,12.89,17.75,-0.055,-0.66,-2.07,-0.03625,-0.11159,-0.06437,-0.21087,50.143,48.38,-0.045,-0.72,-1.44,-0.03997,-0.07819,-0.07843,-0.17027,52.855,48.445,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 22:15:00",6290,12.89,17.62,-0.054,-0.61,-2.09,-0.03365,-0.11235,-0.05931,-0.20949,49.104,47.911,-0.045,-0.67,-1.52,-0.03681,-0.08257,-0.07923,-0.17145,53.329,49.073,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 22:30:00",6291,12.88,17.49,-0.061,-0.82,-2.16,-0.04553,-0.11583,-0.06747,-0.21273,49.1,46.251,-0.047,-0.79,-1.46,-0.04367,-0.07877,-0.08197,-0.17145,54.06,48.558,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 22:45:00",6292,12.87,17.42,-0.06,-0.77,-2.16,-0.04271,-0.11623,-0.06495,-0.21597,50.042,47.036,-0.044,-0.74,-1.39,-0.04041,-0.07529,-0.08255,-0.17207,51.552,47.973,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 23:00:00",6293,12.87,17.35,-0.058,-0.72,-2.16,-0.03987,-0.11623,-0.06509,-0.21333,49.468,46.877,-0.042,-0.61,-1.47,-0.03333,-0.07943,-0.07617,-0.17265,52.999,47.916,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 23:15:00",6294,12.86,17.2,-0.057,-0.72,-2.11,-0.03963,-0.11311,-0.06495,-0.21333,50.133,47.13,-0.047,-0.79,-1.46,-0.04381,-0.07911,-0.07871,-0.17207,52.91,48.655,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 23:30:00",6295,12.86,17.05,-0.056,-0.67,-2.11,-0.03711,-0.11311,-0.06251,-0.21333,49.428,48.08,-0.052,-0.89,-1.61,-0.04827,-0.08701,-0.08641,-0.17595,52.762,47.676,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-19 23:45:00",6296,12.86,16.98,-0.065,-0.94,-2.22,-0.05161,-0.11975,-0.07309,-0.21333,49.668,48.994,-0.052,-0.87,-1.61,-0.04759,-0.08701,-0.08581,-0.17529,53.329,49.231,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 00:00:00",6297,12.85,17,-0.071,-1.11,-2.34,-0.06047,-0.12603,-0.07855,-0.21597,49.871,46.607,-0.058,-1.07,-1.67,-0.05801,-0.09047,-0.09207,-0.17849,53.318,48.232,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 00:15:00",6298,12.85,17.08,-0.067,-0.99,-2.27,-0.05423,-0.12211,-0.07557,-0.21535,49.772,47.596,-0.056,-1.06,-1.59,-0.05779,-0.08603,-0.09177,-0.17467,53.233,48.407,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 00:30:00",6299,12.85,17.14,-0.065,-0.94,-2.21,-0.05151,-0.11855,-0.07309,-0.21535,50.194,48.018,-0.053,-0.92,-1.59,-0.05079,-0.08603,-0.08527,-0.17467,53.801,49.39,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 00:45:00",6300,12.84,17.15,-0.065,-0.96,-2.22,-0.05209,-0.11975,-0.07371,-0.21663,50.602,48.271,-0.053,-0.94,-1.61,-0.05129,-0.08665,-0.08611,-0.17529,52.977,49.292,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 01:00:00",6301,12.84,17.14,-0.067,-0.96,-2.29,-0.05209,-0.12289,-0.07355,-0.21921,49.357,47.751,-0.058,-1.01,-1.76,-0.05511,-0.09495,-0.09301,-0.17915,52.808,49.125,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 01:15:00",6302,12.84,17.17,-0.068,-1.01,-2.29,-0.05511,-0.12289,-0.07641,-0.21597,49.261,47.5,-0.052,-0.87,-1.61,-0.04793,-0.08701,-0.08611,-0.17595,53.871,48.784,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 01:30:00",6303,12.84,17.15,-0.071,-1.12,-2.29,-0.06083,-0.12325,-0.08191,-0.21991,49.315,47.14,-0.055,-1.01,-1.61,-0.05491,-0.08701,-0.09269,-0.17595,53.376,48.293,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 01:45:00",6304,12.84,17.2,-0.071,-1.12,-2.29,-0.06067,-0.12289,-0.08165,-0.21663,48.449,48.76,-0.057,-1.07,-1.61,-0.05821,-0.08665,-0.09239,-0.17207,53.337,49.081,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 02:00:00",6305,12.84,17.25,-0.07,-1.06,-2.34,-0.05787,-0.12603,-0.07919,-0.21921,49.272,47.51,-0.053,-0.94,-1.61,-0.05153,-0.08701,-0.08611,-0.17595,52.381,48.542,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 02:15:00",6306,12.84,17.3,-0.068,-0.96,-2.36,-0.05195,-0.12647,-0.07641,-0.21663,49.108,47.088,-0.055,-1.01,-1.62,-0.05527,-0.08739,-0.08971,-0.17653,51.916,47.508,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 02:30:00",6307,12.84,17.31,-0.069,-1.01,-2.34,-0.05511,-0.12603,-0.07641,-0.22187,49.107,48.589,-0.053,-0.94,-1.61,-0.05173,-0.08701,-0.08971,-0.17915,52.732,48.893,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 02:45:00",6308,12.84,17.29,-0.068,-1.01,-2.29,-0.05511,-0.12325,-0.07371,-0.21991,49.207,47.445,-0.053,-0.94,-1.61,-0.05153,-0.08701,-0.08971,-0.17595,52.77,47.685,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 03:00:00",6309,12.84,17.26,-0.067,-1.01,-2.22,-0.05459,-0.11937,-0.07599,-0.21597,49.055,47.709,-0.055,-1.01,-1.61,-0.05465,-0.08665,-0.08911,-0.17915,53.059,47.56,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 03:15:00",6310,12.84,17.25,-0.065,-0.94,-2.22,-0.05161,-0.11937,-0.07331,-0.21597,48.901,47.967,-0.055,-0.94,-1.67,-0.05093,-0.09047,-0.08881,-0.17529,53.481,49.226,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 03:30:00",6311,12.84,17.23,-0.065,-0.96,-2.22,-0.05195,-0.11975,-0.07641,-0.21663,50.25,47.09,-0.052,-0.94,-1.54,-0.05173,-0.08321,-0.08641,-0.17265,52.81,48.97,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-09-20 03:45:00",6312,12.84,17.19,-0.064,-0.89,-2.22,-0.04863,-0.11937,-0.07331,-0.21597,50.251,47.659,-0.055,-1.01,-1.61,-0.05465,-0.08701,-0.08911,-0.17595,53.749,48.247,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
