Site,Plot,plot.number,Species,Tag,Date,pd_md,year,water_potential_mpa,Notes,Flag
Lisque,Weathertop,,Blue,2010,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2010,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2010,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2011,2024-09-03,md,,4.254,,
Lisque,Weathertop,,Blue,2011,2024-09-03,md,,4.64,,
Lisque,Weathertop,,Blue,2011,2024-09-03,md,,4.773,,
Lisque,Weathertop,,Blue,2011,2024-09-03,md,,4.894,,
Lisque,Weathertop,,Blue,2011,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2011,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2011,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2381,2024-09-03,md,,4.45,,
Lisque,Weathertop,,Blue,2381,2024-09-03,md,,4.45,,
Lisque,Weathertop,,Blue,2381,2024-09-03,md,,4.5,,
Lisque,Weathertop,,Blue,2381,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2381,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2381,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2381,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2381,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2381,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2382,2024-09-03,md,,2.93,,
Lisque,Weathertop,,Blue,2382,2024-09-03,md,,3.597,,
Lisque,Weathertop,,Blue,2382,2024-09-03,md,,3.738,,
Lisque,Weathertop,,Blue,2382,2024-09-03,md,,3.97,,
Lisque,Weathertop,,Blue,2382,2024-09-03,md,,4.22,,
Lisque,Weathertop,,Blue,2382,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2382,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2382,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2383,2024-09-03,md,,4.525,,
Lisque,Weathertop,,Blue,2383,2024-09-03,md,,4.625,,
Lisque,Weathertop,,Blue,2383,2024-09-03,md,,4.7,,
Lisque,Weathertop,,Blue,2383,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2383,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2383,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2383,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2383,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2383,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2384,2024-09-03,md,,3.925,,
Lisque,Weathertop,,Blue,2384,2024-09-03,md,,4.45,,
Lisque,Weathertop,,Blue,2384,2024-09-03,md,,4.55,,
Lisque,Weathertop,,Blue,2384,2024-09-03,md,,4.7,,
Lisque,Weathertop,,Blue,2384,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2384,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2384,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2384,2024-09-03,md,,,,
Lisque,Weathertop,,Blue,2384,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2085,2024-09-03,md,,2.763,,
Pine Needle,Pine Needle,,Blue,2085,2024-09-03,md,,2.86,,
Pine Needle,Pine Needle,,Blue,2085,2024-09-03,md,,2.913,,
Pine Needle,Pine Needle,,Blue,2085,2024-09-03,md,,3.0965,,
Pine Needle,Pine Needle,,Blue,2085,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2085,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2085,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2085,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2086,2024-09-03,md,,2.078,,
Pine Needle,Pine Needle,,Blue,2086,2024-09-03,md,,2.425,,
Pine Needle,Pine Needle,,Blue,2086,2024-09-03,md,,2.633,,
Pine Needle,Pine Needle,,Blue,2086,2024-09-03,md,,2.722,,
Pine Needle,Pine Needle,,Blue,2086,2024-09-03,md,,2.845,,
Pine Needle,Pine Needle,,Blue,2086,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2086,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2086,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2086,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2087,2024-09-03,md,,2.876,,
Pine Needle,Pine Needle,,Blue,2087,2024-09-03,md,,3.114,,
Pine Needle,Pine Needle,,Blue,2087,2024-09-03,md,,3.2,,
Pine Needle,Pine Needle,,Blue,2087,2024-09-03,md,,3.302,,
Pine Needle,Pine Needle,,Blue,2087,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2087,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2087,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2087,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2088,2024-09-03,md,,2.059,,
Pine Needle,Pine Needle,,Blue,2088,2024-09-03,md,,2.304,,
Pine Needle,Pine Needle,,Blue,2088,2024-09-03,md,,2.328,,
Pine Needle,Pine Needle,,Blue,2088,2024-09-03,md,,2.592,,
Pine Needle,Pine Needle,,Blue,2088,2024-09-03,md,,2.621,,
Pine Needle,Pine Needle,,Blue,2088,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2088,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2088,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2088,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2089,2024-09-03,md,,2.859,,
Pine Needle,Pine Needle,,Live,2089,2024-09-03,md,,2.976,,
Pine Needle,Pine Needle,,Live,2089,2024-09-03,md,,3.067,,
Pine Needle,Pine Needle,,Live,2089,2024-09-03,md,,3.1,,
Pine Needle,Pine Needle,,Live,2089,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2089,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2089,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2089,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2090,2024-09-03,md,,2.15,,
Pine Needle,Pine Needle,,Blue,2090,2024-09-03,md,,2.25,,
Pine Needle,Pine Needle,,Blue,2090,2024-09-03,md,,2.3,,
Pine Needle,Pine Needle,,Blue,2090,2024-09-03,md,,2.45,,
Pine Needle,Pine Needle,,Blue,2090,2024-09-03,md,,2.6,,
Pine Needle,Pine Needle,,Blue,2090,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2090,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2090,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Blue,2090,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2091,2024-09-03,md,,2.117,,
Pine Needle,Pine Needle,,Live,2091,2024-09-03,md,,2.347,,
Pine Needle,Pine Needle,,Live,2091,2024-09-03,md,,2.412,,
Pine Needle,Pine Needle,,Live,2091,2024-09-03,md,,2.423,,
Pine Needle,Pine Needle,,Live,2091,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2091,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2091,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2091,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2092,2024-09-03,md,,1.568,,
Pine Needle,Pine Needle,,Live,2092,2024-09-03,md,,1.602,,
Pine Needle,Pine Needle,,Live,2092,2024-09-03,md,,1.654,,
Pine Needle,Pine Needle,,Live,2092,2024-09-03,md,,1.875,,
Pine Needle,Pine Needle,,Live,2092,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2092,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2092,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2092,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2093,2024-09-03,md,,3.1,,
Pine Needle,Pine Needle,,Live,2093,2024-09-03,md,,3,,
Pine Needle,Pine Needle,,Live,2093,2024-09-03,md,,3.325,,
Pine Needle,Pine Needle,,Live,2093,2024-09-03,md,,3.42,,
Pine Needle,Pine Needle,,Live,2093,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2093,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2093,2024-09-03,md,,,,
Pine Needle,Pine Needle,,Live,2093,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2040,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2040,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2040,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2040,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2040,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2040,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2041,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2041,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2041,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2041,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2041,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2041,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2042,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2042,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2042,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2042,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2042,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2042,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2043,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2043,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2043,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2043,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2043,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2043,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2044,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2044,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2044,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2044,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2044,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2044,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2045,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2045,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2045,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2045,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2045,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2045,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2046,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2046,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2046,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2046,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2046,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2046,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2047,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2047,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2047,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2047,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2047,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2047,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2048,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2048,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2048,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2048,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2048,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2048,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2049,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2049,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2049,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2049,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2049,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2049,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2050,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2050,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2050,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2050,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2050,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2050,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2051,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2051,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2051,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2051,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2051,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2051,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2052,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2052,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2052,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2052,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2052,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2052,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2053,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2053,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2053,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2053,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2053,2024-09-03,md,,,,
Serpentine,Serpentine,,Blue,2053,2024-09-03,md,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
,,,,,2024-09-03,,,,,
