Site,Plot,plot.number,Species,Tag,Date,pd_md,year,water_potential_mpa,Notes,Flag
Lisque,Hobbiton,,Live,2331,2024-05-30,md,0,1.973,prob all y0?,Unknown Year
Lisque,Hobbiton,,Live,2331,2024-05-30,md,0,1.857,prob all y0?,Unknown Year
Lisque,Hobbiton,,Live,2331,2024-05-30,md,0,1.868,prob all y0?,Unknown Year
Lisque,Hobbiton,,Blue,2343,2024-05-30,md,0,2.565,,
Lisque,Hobbiton,,Blue,2343,2024-05-30,md,0,2.456,,
Lisque,Hobbiton,,Blue,2343,2024-05-30,md,0,2.835,,
Lisque,Hobbiton,,Blue,2343,2024-05-30,md,0,2.45,,
Lisque,Hobbiton,,Live,2345,2024-05-30,md,0,1.179,prob all y0?,Unknown Year
Lisque,Hobbiton,,Live,2345,2024-05-30,md,0,2.879,prob all y0?,Unknown Year
Lisque,Hobbiton,,Live,2345,2024-05-30,md,0,0.94,prob all y0?,Weird
Lisque,Hobbiton,,Live,2345,2024-05-30,md,0,0.875,prob all y0?,Weird
Lisque,Hobbiton,,Blue,2346,2024-05-30,md,0,2.883,,
Lisque,Hobbiton,,Blue,2346,2024-05-30,md,0,1.683,,
Lisque,Hobbiton,,Blue,2346,2024-05-30,md,0,3.271,,
Lisque,Hobbiton,,Blue,2346,2024-05-30,md,0,2.952,,
Lisque,Hobbiton,,Blue,2347,2024-05-30,md,0,2.6,,
Lisque,Hobbiton,,Blue,2347,2024-05-30,md,0,2.7,,
Lisque,Hobbiton,,Blue,2347,2024-05-30,md,0,2.6,,
Lisque,Hobbiton,,Blue,2370,2024-05-30,md,0,1.443,,
Lisque,Hobbiton,,Blue,2370,2024-05-30,md,0,2.048,,
Lisque,Hobbiton,,Blue,2370,2024-05-30,md,0,0.746,,
Lisque,Hobbiton,,Blue,2370,2024-05-30,md,0,0.688,,
Lisque,Hobbiton,,Blue,2370,2024-05-30,md,0,1.053,,
Lisque,Hobbiton,,Blue,2371,2024-05-30,md,0,1.988,,
Lisque,Hobbiton,,Blue,2371,2024-05-30,md,0,1.728,,
Lisque,Hobbiton,,Blue,2371,2024-05-30,md,0,1.836,,
Lisque,Hobbiton,,Blue,2372,2024-05-30,md,0,2.194,,
Lisque,Hobbiton,,Blue,2372,2024-05-30,md,0,1.52,,
Lisque,Hobbiton,,Blue,2372,2024-05-30,md,0,2.183,,
Lisque,Hobbiton,,Blue,2372,2024-05-30,md,0,1.663,,
Lisque,Hobbiton,,Blue,2375,2024-05-30,md,0,1.996,,
Lisque,Hobbiton,,Blue,2375,2024-05-30,md,0,1.934,,
Lisque,Hobbiton,,Blue,2375,2024-05-30,md,0,1.485,,
Lisque,Hobbiton,,Blue,2375,2024-05-30,md,0,1.756,,
Lisque,Middle Earth,,Live,2352,2024-05-30,md,0,1.657,,
Lisque,Middle Earth,,Live,2352,2024-05-30,md,0,1.731,,
Lisque,Middle Earth,,Live,2352,2024-05-30,md,0,1.84,,
Lisque,Middle Earth,,Live,2352,2024-05-30,md,0,1.928,,
Lisque,Middle Earth,,Live,2352,2024-05-30,md,1,1.69,,
Lisque,Middle Earth,,Live,2352,2024-05-30,md,1,1.756,,
Lisque,Middle Earth,,Live,2354,2024-05-30,md,0,2.348,prob all y0?,Unknown Year
Lisque,Middle Earth,,Live,2354,2024-05-30,md,0,2.694,prob all y0?,Unknown Year
Lisque,Middle Earth,,Live,2354,2024-05-30,md,0,3.577,prob all y0?,Unknown Year
Lisque,Middle Earth,,Live,2354,2024-05-30,md,0,2.144,prob all y0?,Unknown Year
Lisque,Middle Earth,,Blue,2360,2024-05-30,md,0,1.973,,
Lisque,Middle Earth,,Blue,2360,2024-05-30,md,0,1.996,,
Lisque,Middle Earth,,Blue,2360,2024-05-30,md,0,2.985,,
Lisque,Middle Earth,,Blue,2360,2024-05-30,md,0,2.987,,
Lisque,Middle Earth,,Blue,2365,2024-05-30,md,0,2.059,bombed day after collection,
Lisque,Middle Earth,,Blue,2365,2024-05-30,md,0,2.038,bombed day after collection,
Lisque,Middle Earth,,Blue,2365,2024-05-30,md,0,1.971,bombed day after collection,
Lisque,Middle Earth,,Blue,2365,2024-05-30,md,0,1.94,bombed day after collection,
Lisque,Middle Earth,,Blue,2365,2024-05-30,md,0,2.431,bombed day after collection,
Lisque,Middle Earth,,Blue,2365,2024-05-30,md,0,2.559,pulse; bombed day after collection,
Lisque,Middle Earth,,Blue,2365,2024-05-30,md,0,2.587,pulse; bombed day after collection,
Lisque,Middle Earth,,Blue,2367,2024-05-30,md,0,2.018,bombed day after collection,
Lisque,Middle Earth,,Blue,2367,2024-05-30,md,0,1.968,bombed day after collection,
Lisque,Middle Earth,,Blue,2367,2024-05-30,md,0,2.089,bombed day after collection,
Lisque,Middle Earth,,Blue,2367,2024-05-30,md,0,2.05,bombed day after collection,
Lisque,Middle Earth,,Blue,2367,2024-05-30,md,0,2.224,bombed day after collection,
Lisque,Middle Earth,,Blue,2367,2024-05-30,md,0,2.208,bombed day after collection,
Lisque,Middle Earth,,Blue,2369,2024-05-30,md,0,3.063,,
Lisque,Middle Earth,,Blue,2369,2024-05-30,md,0,2.7,,
Lisque,Middle Earth,,Blue,2369,2024-05-30,md,0,3.01,,
Lisque,Middle Earth,,Blue,2369,2024-05-30,md,0,2.997,,
Lisque,Middle Earth,,Live,2376,2024-05-30,md,0,2.263,prob all y0?,Unknown Year
Lisque,Middle Earth,,Live,2376,2024-05-30,md,0,2.093,prob all y0?,Unknown Year
Lisque,Middle Earth,,Live,2376,2024-05-30,md,0,2.48,prob all y0?,Unknown Year
Lisque,Middle Earth,,Live,2376,2024-05-30,md,0,2.47,prob all y0?,Unknown Year
Lisque,Rohan,,Live,2377,2024-05-30,md,0,1.431,prob second flush; bombed day after collection,Unknown Year
Lisque,Rohan,,Live,2377,2024-05-30,md,0,1.579,prob second flush; bombed day after collection,Unknown Year
Lisque,Rohan,,Live,2377,2024-05-30,md,0,1.478,prob second flush; bombed day after collection,Unknown Year
Lisque,Rohan,,Live,2377,2024-05-30,md,0,1.643,prob second flush; bombed day after collection,Unknown Year
Lisque,Rohan,,Live,2377,2024-05-30,md,0,3.027,bombed day after collection,Unknown Year
Lisque,Rohan,,Live,2377,2024-05-30,md,0,3.165,bombed day after collection,Unknown Year
Lisque,Rohan,,Live,2377,2024-05-30,md,0,3.068,bombed day after collection,Unknown Year
Lisque,Rohan,,Live,2377,2024-05-30,md,0,3.088,bombed day after collection,Unknown Year
Lisque,Rohan,,Blue,2378,2024-05-30,md,0,2.46,,
Lisque,Rohan,,Blue,2378,2024-05-30,md,0,2.333,,
Lisque,Rohan,,Blue,2378,2024-05-30,md,0,2.068,,
Lisque,Rohan,,Blue,2379,2024-05-30,md,0,2.603,,
Lisque,Rohan,,Blue,2379,2024-05-30,md,0,2.469,,
Lisque,Rohan,,Blue,2379,2024-05-30,md,0,2.283,,
Lisque,Rohan,,Blue,2379,2024-05-30,md,0,1.82,,
Lisque,Rohan,,Live,2380,2024-05-30,md,0,2.3012,prob all y0?,Unknown Year
Lisque,Rohan,,Live,2380,2024-05-30,md,0,2.326,prob all y0?,Unknown Year
Lisque,Rohan,,Live,2380,2024-05-30,md,0,1.844,prob all y0?,Unknown Year
Lisque,Rohan,,Live,2380,2024-05-30,md,0,1.56,prob all y0?,Unknown Year
Lisque,Rohan,,ARCA,ART LL,2024-05-30,md,,2.011,bombed day after collection,
Lisque,Rohan,,ARCA,ART LL,2024-05-30,md,,2.1,bombed day after collection,
Lisque,Rohan,,ARCA,ART LL,2024-05-30,md,,2.087,bombed day after collection,
Lisque,Rohan,,ARCA,ART LL,2024-05-30,md,,2,bombed day after collection,
Lisque,Rohan,,ARCA,ART LL,2024-05-30,md,,2.178,bombed day after collection,
Lisque,Rohan,,SALE,LEU LL,2024-05-30,md,,1.024,bombed day after collection,
Lisque,Rohan,,SALE,LEU LL,2024-05-30,md,,1.002,bombed day after collection,
Lisque,Rohan,,SALE,LEU LL,2024-05-30,md,,0.972,bombed day after collection,
Lisque,Rohan,,SALE,LEU LL,2024-05-30,md,,1.329,bombed day after collection,
Lisque,Rohan,,SALE,LEU LL,2024-05-30,md,,1.289,bombed day after collection,
Lisque,Rohan,,SALE,LEU LL,2024-05-30,md,,1.444,bombed day after collection,
Lisque,Weathertop,,Blue,2010,2024-05-30,md,0,1.952,,
Lisque,Weathertop,,Blue,2010,2024-05-30,md,0,1.937,,
Lisque,Weathertop,,Blue,2010,2024-05-30,md,0,1.473,,
Lisque,Weathertop,,Blue,2010,2024-05-30,md,0,1.675,,
Lisque,Weathertop,,Blue,2011,2024-05-30,md,0,2.49,,
Lisque,Weathertop,,Blue,2011,2024-05-30,md,0,2.496,,
Lisque,Weathertop,,Blue,2011,2024-05-30,md,0,1.991,,
Lisque,Weathertop,,Blue,2011,2024-05-30,md,0,1.951,,
Lisque,Weathertop,,Blue,2011,2024-05-30,md,0,1.937,,
Lisque,Weathertop,,Blue,2011,2024-05-30,md,0,2.228,,
Lisque,Weathertop,,Blue,2011,2024-05-30,md,0,2.345,,
Lisque,Weathertop,,Blue,2381,2024-05-30,md,0,1.678,bombed day after collection,
Lisque,Weathertop,,Blue,2381,2024-05-30,md,0,1.871,bombed day after collection,
Lisque,Weathertop,,Blue,2381,2024-05-30,md,0,1.911,bombed day after collection,
Lisque,Weathertop,,Blue,2381,2024-05-30,md,0,1.68,bombed day after collection,
Lisque,Weathertop,,Blue,2382,2024-05-30,md,0,3.002,,
Lisque,Weathertop,,Blue,2382,2024-05-30,md,0,3.117,,
Lisque,Weathertop,,Blue,2382,2024-05-30,md,0,3.17,,
Lisque,Weathertop,,Blue,2383,2024-05-30,md,0,1.872,bombed day after collection,
Lisque,Weathertop,,Blue,2383,2024-05-30,md,0,1.871,bombed day after collection,
Lisque,Weathertop,,Blue,2383,2024-05-30,md,0,2,bombed day after collection,
Lisque,Weathertop,,Blue,2383,2024-05-30,md,0,2.168,bombed day after collection,
Lisque,Weathertop,,Blue,2384,2024-05-30,md,0,1.62,,
Lisque,Weathertop,,Blue,2384,2024-05-30,md,0,1.58,,
Lisque,Weathertop,,Blue,2384,2024-05-30,md,0,1.794,,
Lisque,Weathertop,,Blue,2384,2024-05-30,md,0,1.934,,
Lisque,Weathertop,,Blue,2384,2024-05-30,md,0,1.93,,
Cucu Mesa,Low,,Blue,1478,2024-05-30,md,0,2.35,,
Cucu Mesa,Low,,Blue,1478,2024-05-30,md,0,2.4,,
Cucu Mesa,Low,,Blue,1478,2024-05-30,md,0,2.15,,
Cucu Mesa,Low,,Blue,1478,2024-05-30,md,0,2.2,,
Cucu Mesa,High,,Blue,2004,2024-05-30,md,0,1.4,,
Cucu Mesa,High,,Blue,2004,2024-05-30,md,0,1.5,,
Cucu Mesa,High,,Blue,2004,2024-05-30,md,0,1.6,,
Cucu Mesa,High,,Blue,2005,2024-05-30,md,0,1.5,,
Cucu Mesa,High,,Blue,2005,2024-05-30,md,0,1.55,,
Cucu Mesa,High,,Blue,2005,2024-05-30,md,0,1.55,,
Cucu Mesa,High,,Blue,2006,2024-05-30,md,0,2.6,,
Cucu Mesa,High,,Blue,2006,2024-05-30,md,0,2.3,,
Cucu Mesa,High,,Blue,2006,2024-05-30,md,0,2.25,,
Cucu Mesa,High,,Blue,2006,2024-05-30,md,0,2,,
Cucu Mesa,High,,Blue,2007,2024-05-30,md,0,2.9,,
Cucu Mesa,High,,Blue,2007,2024-05-30,md,0,2.7,,
Cucu Mesa,High,,Blue,2007,2024-05-30,md,0,2.65,,
Cucu Mesa,High,,Blue,2007,2024-05-30,md,0,2.8,,
Cucu Mesa,Low,,Blue,2012,2024-05-30,md,0,2.2,,
Cucu Mesa,Low,,Blue,2012,2024-05-30,md,0,2.5,,
Cucu Mesa,Low,,Blue,2012,2024-05-30,md,0,2.4,,
Cucu Mesa,Low,,Blue,2013,2024-05-30,md,0,1.85,,
Cucu Mesa,Low,,Blue,2013,2024-05-30,md,0,1.8,,
Cucu Mesa,Low,,Blue,2013,2024-05-30,md,0,1.65,,
Cucu Mesa,Low,,Blue,2013,2024-05-30,md,0,1.85,,
Cucu Mesa,Low,,Blue,2015,2024-05-30,md,0,1.9,,
Cucu Mesa,Low,,Blue,2015,2024-05-30,md,0,2.05,,
Cucu Mesa,Low,,Blue,2015,2024-05-30,md,0,2,,
Cucu Mesa,Low,,Blue,2016,2024-05-30,md,0,2.321,,
Cucu Mesa,Low,,Blue,2016,2024-05-30,md,0,2.258,,
Cucu Mesa,Low,,Blue,2016,2024-05-30,md,0,2.118,,
Cucu Mesa,High,,ARCA,ART CuCu,2024-05-30,md,,2,,
Cucu Mesa,High,,ARCA,ART CuCu,2024-05-30,md,,2.1,,
Cucu Mesa,High,,SALE,LEU CuCu,2024-05-30,md,,2,,
Cucu Mesa,High,,SALE,LEU CuCu,2024-05-30,md,,1.7,,
Cucu Mesa,High,,SALE,LEU CuCu,2024-05-30,md,,1.9,,
Chamise,Chamise,,Blue,2020,2024-05-30,md,0,1.85,,
Chamise,Chamise,,Blue,2020,2024-05-30,md,0,2.05,,
Chamise,Chamise,,Blue,2020,2024-05-30,md,0,2.1,,
Chamise,Chamise,,Blue,2021,2024-05-30,md,0,1.159,,
Chamise,Chamise,,Blue,2021,2024-05-30,md,0,1.306,,
Chamise,Chamise,,Blue,2021,2024-05-30,md,0,1.452,,
Chamise,Chamise,,Blue,2021,2024-05-30,md,0,1.49,,
Chamise,Chamise,,Live,2022,2024-05-30,md,0,1.518,,
Chamise,Chamise,,Live,2022,2024-05-30,md,0,1.465,,
Chamise,Chamise,,Live,2022,2024-05-30,md,0,1.64,,
Chamise,Chamise,,Live,2022,2024-05-30,md,0,1.95,,
Chamise,Chamise,,Live,2022,2024-05-30,md,0,1.325,,
Chamise,Chamise,,Live,2022,2024-05-30,md,0,1.39,,
Chamise,Chamise,,Live,2022,2024-05-30,md,0,1.752,,
Chamise,Chamise,,Live,2023,2024-05-30,md,0,1.851,prob double flush; bombed day after collection,Unknown Year
Chamise,Chamise,,Live,2023,2024-05-30,md,0,2.269,prob double flush; bombed day after collection,Unknown Year
Chamise,Chamise,,Live,2023,2024-05-30,md,0,2.688,prob double flush; bombed day after collection,Unknown Year
Chamise,Chamise,,Live,2023,2024-05-30,md,0,1.889,bombed day after collection,Unknown Year
Chamise,Chamise,,Live,2023,2024-05-30,md,0,1.879,bombed day after collection,Unknown Year
Chamise,Chamise,,Live,2023,2024-05-30,md,0,1.914,bombed day after collection,Unknown Year
Chamise,Chamise,,Blue,2024,2024-05-30,md,0,1.25,,
Chamise,Chamise,,Blue,2024,2024-05-30,md,0,1.2,,
Chamise,Chamise,,Blue,2024,2024-05-30,md,0,1.65,,
Chamise,Chamise,,Blue,2024,2024-05-30,md,0,1.55,,
Chamise,Chamise,,Blue,2024,2024-05-30,md,0,1.5,,
Chamise,Chamise,,Blue,2025,2024-05-30,md,0,2.1,,
Chamise,Chamise,,Blue,2025,2024-05-30,md,0,2.15,,
Chamise,Chamise,,Blue,2025,2024-05-30,md,0,2.1,,
Chamise,Chamise,,Blue,2025,2024-05-30,md,0,1.7,,
Chamise,Chamise,,Blue,2025,2024-05-30,md,0,2.15,,
Chamise,Chamise,,Blue,2025,2024-05-30,md,0,2.1,,
Chamise,Shedd,,Blue,2026,2024-05-30,md,0,1.425,,
Chamise,Shedd,,Blue,2026,2024-05-30,md,0,1.45,,
Chamise,Shedd,,Blue,2026,2024-05-30,md,0,1.6,,
Chamise,Shedd,,Blue,2027,2024-05-30,md,0,2.2,,
Chamise,Shedd,,Blue,2027,2024-05-30,md,0,2.75,,
Chamise,Shedd,,Blue,2027,2024-05-30,md,0,2.1,,
Chamise,Shedd,,Blue,2027,2024-05-30,md,0,2.3,,
Chamise,Shedd,,Blue,2027,2024-05-30,md,0,2.35,,
Chamise,Shedd,,Blue,2028,2024-05-30,md,0,2.5,,
Chamise,Shedd,,Blue,2028,2024-05-30,md,0,2.55,,
Chamise,Shedd,,Blue,2028,2024-05-30,md,0,2.6,,
Chamise,Shedd,,Live,2029,2024-05-30,md,0,1.628,,
Chamise,Shedd,,Live,2029,2024-05-30,md,0,1.687,,
Chamise,Shedd,,Live,2029,2024-05-30,md,0,1.69,,
Chamise,Shedd,,Live,2029,2024-05-30,md,0,1.841,bombed day after collection; potentially a diff tree,
Chamise,Shedd,,Live,2029,2024-05-30,md,0,2.148,bombed day after collection; potentially a diff tree,
Chamise,Shedd,,Live,2029,2024-05-30,md,0,1.989,bombed day after collection; potentially a diff tree,
Chamise,Shedd,,Live,2029,2024-05-30,md,0,2.061,bombed day after collection; potentially a diff tree,
Chamise,Shedd,,Live,2030,2024-05-30,md,0,2.3,,
Chamise,Shedd,,Live,2030,2024-05-30,md,0,1.7,,
Chamise,Shedd,,Live,2030,2024-05-30,md,0,1.95,,
Chamise,Shedd,,Blue,2031,2024-05-30,md,0,1.95,,
Chamise,Shedd,,Blue,2031,2024-05-30,md,0,2.01,,
Chamise,Shedd,,Blue,2031,2024-05-30,md,0,2.25,,
Chamise,Shedd,,ARCA,ART Chamise,2024-05-30,md,,1.873,bombed day after collection,
Chamise,Shedd,,ARCA,ART Chamise,2024-05-30,md,,2.201,bombed day after collection,
Chamise,Shedd,,ARCA,ART Chamise,2024-05-30,md,,2.38,bombed day after collection,
Chamise,Shedd,,ARCA,ART Chamise,2024-05-30,md,,2.358,bombed day after collection,
Chamise,Shedd,,ARCA,ART Chamise,2024-05-30,md,,2.326,bombed day after collection,
Chamise,Shedd,,ARCA,ART Chamise,2024-05-30,md,,3.319,bombed day after collection,
Chamise,Shedd,,ARCA,ART Chamise,2024-05-30,md,,2.37,bombed day after collection,
Pine Needle,Pine Needle,,Blue,2085,2024-05-30,md,0,2.1,,
Pine Needle,Pine Needle,,Blue,2085,2024-05-30,md,0,2,,
Pine Needle,Pine Needle,,Blue,2085,2024-05-30,md,0,1.8,,
Pine Needle,Pine Needle,,Blue,2085,2024-05-30,md,0,1.9,,
Pine Needle,Pine Needle,,Blue,2086,2024-05-30,md,0,2.3,,
Pine Needle,Pine Needle,,Blue,2086,2024-05-30,md,0,2.2,,
Pine Needle,Pine Needle,,Blue,2086,2024-05-30,md,0,2.8,,
Pine Needle,Pine Needle,,Blue,2087,2024-05-30,md,0,2.8,,
Pine Needle,Pine Needle,,Blue,2087,2024-05-30,md,0,2.4,,
Pine Needle,Pine Needle,,Blue,2087,2024-05-30,md,0,2.5,,
Pine Needle,Pine Needle,,Blue,2087,2024-05-30,md,0,2.4,,
Pine Needle,Pine Needle,,Blue,2088,2024-05-30,md,0,2.65,,
Pine Needle,Pine Needle,,Blue,2088,2024-05-30,md,0,2.5,,
Pine Needle,Pine Needle,,Blue,2088,2024-05-30,md,0,2.25,,
Pine Needle,Pine Needle,,Blue,2088,2024-05-30,md,0,2.5,,
Pine Needle,Pine Needle,,Live,2089,2024-05-30,md,0,1.8,,
Pine Needle,Pine Needle,,Live,2089,2024-05-30,md,0,2.5,,
Pine Needle,Pine Needle,,Live,2089,2024-05-30,md,0,1.8,,
Pine Needle,Pine Needle,,Live,2089,2024-05-30,md,1,2.2,,
Pine Needle,Pine Needle,,Live,2089,2024-05-30,md,1,1.9,,
Pine Needle,Pine Needle,,Live,2089,2024-05-30,md,1,2.1,,
Pine Needle,Pine Needle,,Blue,2090,2024-05-30,md,0,2,,
Pine Needle,Pine Needle,,Blue,2090,2024-05-30,md,0,2.3,,
Pine Needle,Pine Needle,,Blue,2090,2024-05-30,md,0,2.5,,
Pine Needle,Pine Needle,,Blue,2090,2024-05-30,md,0,2.6,,
Pine Needle,Pine Needle,,Blue,2090,2024-05-30,md,0,2.5,,
Pine Needle,Pine Needle,,Live,2091,2024-05-30,md,0,2.85,,
Pine Needle,Pine Needle,,Live,2091,2024-05-30,md,0,3.75,,
Pine Needle,Pine Needle,,Live,2091,2024-05-30,md,1,2,,
Pine Needle,Pine Needle,,Live,2091,2024-05-30,md,1,1.9,,
Pine Needle,Pine Needle,,Live,2091,2024-05-30,md,1,2.4,,
Pine Needle,Pine Needle,,Live,2091,2024-05-30,md,1,2.2,,
Pine Needle,Pine Needle,,Live,2092,2024-05-30,md,0,2.1,,
Pine Needle,Pine Needle,,Live,2092,2024-05-30,md,0,1.6,,
Pine Needle,Pine Needle,,Live,2092,2024-05-30,md,0,2,,
Pine Needle,Pine Needle,,Live,2092,2024-05-30,md,1,1.6,,
Pine Needle,Pine Needle,,Live,2092,2024-05-30,md,1,1.8,,
Pine Needle,Pine Needle,,Live,2092,2024-05-30,md,1,1.6,,
Pine Needle,Pine Needle,,Live,2093,2024-05-30,md,0,2.65,,
Pine Needle,Pine Needle,,Live,2093,2024-05-30,md,0,1.55,,
Pine Needle,Pine Needle,,Live,2093,2024-05-30,md,0,3.2,,
Pine Needle,Pine Needle,,Live,2093,2024-05-30,md,0,2.2,,
Pine Needle,Pine Needle,,Live,2093,2024-05-30,md,1,2.2,,Unknown Year
Pine Needle,Pine Needle,,Live,2093,2024-05-30,md,1,2.9,,Unknown Year
Serpentine,Serpentine,,Blue,2040,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2040,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2040,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2041,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2041,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2041,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2042,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2042,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2042,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2043,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2043,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2043,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2044,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2044,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2044,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2045,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2045,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2045,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2046,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2046,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2046,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2047,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2047,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2047,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2048,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2048,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2048,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2049,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2049,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2049,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2050,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2050,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2050,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2051,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2051,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2051,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2052,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2052,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2052,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2053,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2053,2024-05-30,md,,,,
Serpentine,Serpentine,,Blue,2053,2024-05-30,md,,,,
