"TOA5","1","CR300","31189","CR300.Std.10.06","CPU:Implexx 08 Sap Flow Sensors Program v3 SW12.CR300","43341","Diagnostic_Data"
"TIMESTAMP","RECORD","Batt_volt","PTemp","Tmax_Outer_a","Tmax_Inner_a","uTmax_Outer_a","uTmax_Inner_a","Tmax_Outer_b","Tmax_Inner_b","uTmax_Outer_b","uTmax_Inner_b","Tmax_Outer_c","Tmax_Inner_c","uTmax_Outer_c","uTmax_Inner_c","Tmax_Outer_d","Tmax_Inner_d","uTmax_Outer_d","uTmax_Inner_d","Tmax_Outer_e","Tmax_Inner_e","uTmax_Outer_e","uTmax_Inner_e","Tmax_Outer_f","Tmax_Inner_f","uTmax_Outer_f","uTmax_Inner_f","Tmax_Outer_g","Tmax_Inner_g","uTmax_Outer_g","uTmax_Inner_g","Tmax_Outer_h","Tmax_Inner_h","uTmax_Outer_h","uTmax_Inner_h"
"TS","RN","","","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec","secs","secs","sec","sec"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-07-21 03:30:00",242,12.62,15.79,43.968,43.193,39.106,39.209,51.463,56.166,41.49,37.872,49.404,45.726,43.704,33.602,43.401,34.212,47.632,44.433,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 03:45:00",243,12.61,15.6,44.543,44.025,40.093,39.627,53.015,57.203,41.951,37.506,48.721,45.145,43.437,34.27,44.395,33.394,48.628,45.272,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 04:00:00",244,12.61,15.39,44.127,44.281,40.763,40.452,53.367,56.572,42.308,37.191,50.211,44.723,44.257,34.419,43.56,33.959,48.053,44.852,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 04:15:00",245,12.61,15.19,44.786,43.597,40.081,38.786,52.961,56.32,42.054,38.282,49.797,44.462,44.1,33.845,43.412,33.396,48.629,45.271,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 04:30:00",246,12.61,14.99,44.532,44.429,40.913,40.033,52.551,55.912,42.472,38.441,48.963,45.13,44.25,34,43.407,32.718,47.796,45.422,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 04:45:00",247,12.61,14.83,45.21,44.278,40.5,39.62,53.38,56.327,42.884,37.611,48.295,46.379,44.101,34.261,44.231,33.955,48.466,45.676,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 05:00:00",248,12.61,14.67,44.395,43.62,40.928,40.46,52.131,56.575,41.897,37.451,49.959,45.556,44.52,34.681,43.407,33.542,48.209,44.439,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 05:15:00",249,12.61,14.51,43.709,44.435,39.517,39.777,52.714,55.352,41.908,37.047,46.485,44.722,42.028,33.587,42.733,33.546,48.462,44.848,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 05:30:00",250,12.61,14.36,44.134,43.046,40.924,39.786,52.718,56.335,42.065,37.464,47.718,45.128,43.005,33.995,44.222,33.538,46.804,44.43,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 05:45:00",251,12.61,14.19,44.389,43.614,39.524,39.37,52.97,55.917,41.492,37.046,49.799,45.967,43.686,34.002,44.408,32.991,48.491,45.7,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 06:00:00",252,12.6,14.02,44.384,43.607,40.917,39.777,52.29,56.581,42.052,37.193,47.473,45.972,44.262,34.424,44.401,32.988,48.891,44.864,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 06:15:00",253,12.6,13.92,44.546,44.029,40.355,40.201,53.124,56.588,41.493,38.444,49.397,45.718,44.268,34.269,43.57,33.81,47.803,44.86,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 06:30:00",254,12.6,13.89,45.366,45.263,41.174,40.036,53.377,56.168,43.143,38.44,51.212,46.395,44.686,33.86,43.008,33.555,48.639,46.106,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 06:45:00",255,12.6,13.97,43.978,43.875,40.925,40.459,53.529,56.733,42.31,37.452,55.601,45.554,47.419,34.833,44.792,33.539,48.87,45.412,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 07:00:00",256,12.6,14.56,45.369,44.022,39.934,39.624,54.194,57.14,42.719,38.689,60.577,50.941,49.491,35.506,46.448,33.955,48.048,44.177,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 07:15:00",257,12.6,15.59,47.416,44.675,40.743,41.001,53.919,57.123,42.708,37.438,57.013,53.853,46.339,35.253,47.122,35.454,46.141,42.373,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 07:30:00",258,12.6,16.63,46.164,45.492,41.149,40.838,54.779,57.981,42.486,38.302,-99,55.491,49.897,34.26,46.035,35.192,45.983,41.543,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 07:45:00",259,12.6,17.69,48.516,44.428,40.496,40.445,54.966,58.167,42.423,37.982,61.799,55.224,47.404,34.407,46.437,35.856,44.321,41.535,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 08:00:00",260,12.6,18.74,48.1,44.686,40.754,40.599,57.05,59.837,43.672,38.251,62.787,56.471,46.58,33.996,47.522,36.269,46.386,41.69,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 08:15:00",261,12.6,19.73,49.33,46.484,40.743,42.243,57.514,59.476,43.311,38.302,56.829,56.725,44.918,33.991,48.343,36.266,45.557,42.099,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 08:30:00",262,12.6,20.62,49.47,47.299,41.146,40.991,58.722,62.749,43.959,39.107,-99,56.029,49.453,33.145,47.681,37.51,45.563,41.692,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 08:45:00",263,12.6,21.48,48.496,46.894,39.911,41.826,57.645,61.931,42.47,39.528,57.798,54.226,45.068,33.161,47.489,37.481,45.942,43.155,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 09:00:00",264,12.6,22.09,50.987,46.902,40.073,41.418,57.855,61.055,43.246,39.219,61.521,53.809,44.907,32.174,48.32,38.056,46.361,41.924,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 09:15:00",265,12.6,22.7,50.297,48.125,39.491,41.662,58.664,61.193,42.82,39.207,58.184,53.528,42.143,31.486,49.549,38.872,47.588,43.153,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 09:30:00",266,12.6,23.34,51.803,47.563,40.478,41.253,59.702,63.315,43.131,39.261,60.271,52.561,44.073,31.086,49.532,39.531,45.51,42.468,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 09:45:00",267,12.6,24.05,51.787,47.289,40.465,41.394,61.691,-99,44.455,39.863,61.758,53.79,44.217,31.335,48.287,39.935,46.894,41.48,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 10:00:00",268,12.61,24.99,52.193,49.349,39.476,42.473,61.75,-99,44.357,39.918,58.197,53.539,42.984,31.755,48.689,40.339,46.319,43.124,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 10:15:00",269,12.61,26.32,51.778,49.193,40.043,42.058,60.839,-99,44.438,39.435,60.913,53.931,44.206,31.895,48.463,41.759,46.502,43.306,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 10:30:00",270,12.61,27.71,49.872,47.959,38.395,41.653,61.52,-99,44.051,40.03,61.735,53.925,43.787,30.907,49.945,40.354,46.49,42.468,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 10:45:00",271,12.61,28.16,51.941,48.528,40.049,41.394,60.386,-99,43.033,39.583,-99,56.243,46.932,32.555,50.505,41.998,46.741,41.895,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 11:00:00",272,12.61,29.11,51.368,48.11,38.804,40.562,59.4,65.063,43.181,39.165,56.096,54.182,40.735,31.322,49.112,41.586,46.071,42.308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 11:15:00",273,12.61,30.23,52.195,48.782,39.063,41.235,61.879,-99,44.011,39.583,56.492,52.512,41.55,31.728,48.432,40.755,47.145,42.712,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 11:30:00",274,12.62,30.73,50.7,48.943,38.24,40.981,61.908,-99,44.029,39.187,55.122,52.951,40.742,31.896,48.864,41.336,45.255,41.645,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 11:45:00",275,12.62,31.04,51.36,47.949,39.474,41.23,59.46,-99,43.228,40.445,60.23,55.006,44.454,32.145,49.692,40.926,47.166,43.143,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 12:00:00",276,12.62,32.14,49.71,47.953,38.39,41.232,59.906,-99,44.071,39.893,56.893,54.309,44.022,32.288,49.11,40.758,46.737,42.047,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 12:15:00",277,12.62,33.95,49.865,47.953,38.236,40.82,60.332,64.51,43.515,40.318,59.214,54.718,44.019,32.134,48.045,41.186,45.932,42.063,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 12:30:00",278,12.62,36.7,50.533,48.362,39.214,40.971,59.224,64.742,42.826,39.888,58.83,53.916,44.865,32.971,47.87,39.518,45.239,41.889,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 12:45:00",279,12.63,39.38,49.699,46.702,39.208,41.793,57.386,62.803,43.614,39.179,-99,58.681,53.255,34.185,48.025,39.518,47.303,42.458,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 13:00:00",280,12.63,41.76,49.857,46.445,38.795,40.553,58.64,64.312,42.814,38.64,50.937,53.316,40.291,33.522,51.574,38.688,45.904,42.297,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 13:15:00",281,12.63,43.47,48.05,47.947,38.643,40.815,58.343,64.421,43.455,39.026,52.186,49.6,43.346,32.545,48.435,38.284,48.383,42.869,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 13:30:00",282,12.64,44.07,49.697,46.285,38.792,41.634,59.971,65.481,43.595,39.838,54.42,53.488,42.785,33.118,49.5,39.09,49.346,44.502,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 13:45:00",283,12.64,45.58,49.696,46.698,38.377,40.961,58.188,66.48,43.046,39.852,54.841,51.015,42.95,33.385,48.414,39.912,46.454,43.673,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 14:00:00",284,12.64,46.66,49.288,47.117,38.382,40.398,59.152,63.836,43.19,39.018,-99,52.649,44.431,32.957,48.818,39.237,46.706,43.101,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 14:15:00",285,12.64,46.88,48.458,46.699,38.79,40.548,59.384,65.047,43.428,39.825,54.394,52.637,44.419,32.536,47.837,40.73,46.706,43.099,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 14:30:00",286,12.65,47.44,48.879,46.035,38.643,40.815,58.318,63.159,43.849,39.011,56.458,53.305,44.83,32.277,54.863,40.487,47.135,42.444,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 14:45:00",287,12.65,48.85,49.705,46.449,38.799,40.401,57.792,64.851,43.469,39.194,54.369,51.787,44.143,32.519,46.362,38.016,43.993,41.468,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 15:00:00",288,12.65,49.93,48.054,46.297,38.8,40.815,58.625,64.448,42.392,39.196,-99,55.915,49.356,33.343,52.951,40.894,45.892,40.636,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 15:15:00",289,12.65,49.57,48.622,45.881,37.971,39.16,56.723,61.412,42.655,39.047,-99,53.007,43.71,31.835,48.277,38.433,45.649,41.475,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 15:30:00",290,12.65,46.44,47.639,46.037,37.974,40.402,57.422,63.247,42.673,38.238,-99,54.641,49.065,32.495,43.883,39.657,44.397,41.202,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 15:45:00",291,12.65,43.32,48.452,45.87,38.223,40.548,55.457,60.303,43.184,38.596,57.615,53.797,43.683,32.64,47.428,38.671,44.234,41.607,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 16:00:00",292,12.65,40.71,49.038,45.885,38.389,39.579,58.754,59.734,42.208,37.929,47.736,49.129,37.771,31.421,48.38,38.393,45.035,41.43,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 16:15:00",293,12.65,39.48,48.873,46.289,37.812,39.985,57.147,61.579,42.665,38.387,52.138,49.969,41.658,31.846,48.03,39.121,45.662,41.492,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 16:30:00",294,12.65,38.4,48.465,45.623,37.818,40.817,57.514,61.536,42.204,38.75,49.425,49.166,39.195,30.617,47.416,38.249,45.048,42.421,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 16:45:00",295,12.65,37.76,47.372,46.029,36.727,39.724,55.748,60.593,41.42,38.225,52.339,50.167,39.624,31.459,46.993,38.393,45.448,42.41,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 17:00:00",296,12.65,37.42,47.385,45.214,38.391,41.388,57.133,61.151,42.24,38.634,50.693,49.763,40.457,31.877,48.225,38.234,45.857,42.664,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 17:15:00",297,12.64,38.38,47.776,45.45,38.784,40.128,55.718,59.066,42.637,38.619,52.627,50.195,41.971,32.145,48.378,37.98,45.855,42.252,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 17:30:00",298,12.64,39.58,46.801,46.027,38.792,39.98,56.179,59.942,43.493,38.645,50.315,50.882,41.57,31.896,48.002,37.593,43.829,42.025,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 17:45:00",299,12.64,38.41,45.726,45.209,38.386,39.317,56.209,58.582,41.456,38.826,50.292,49.361,41.292,32.138,45.548,37.61,43.434,41.475,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 18:00:00",300,12.64,36.14,45.581,44.393,37.829,38.759,54.16,59.167,41.881,38.011,50.152,50.049,40.894,31.737,47.044,36.631,44.26,41.63,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 18:15:00",301,12.64,33.8,45.181,44.25,37.993,39.596,54.995,59.589,41.475,38.843,49.75,49.388,41.578,32.162,46.4,36.807,43.615,41.5,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 18:30:00",302,12.64,31.93,44.516,44.413,38.258,39.758,55.105,58.305,41.427,37.815,49.482,47.981,41.721,31.891,45.838,36.244,44.859,42.33,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 18:45:00",303,12.64,30.73,44.915,43.571,38.658,39.589,55.007,60.015,42.052,38.44,49.747,47.989,40.903,32.314,45.021,34.6,45.951,41.668,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 19:00:00",304,12.64,29.58,43.271,43.84,38.823,39.598,53.324,58.333,42.428,37.418,47.829,47.983,42.138,32.31,43.522,33.514,47.185,43.162,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 19:15:00",305,12.63,28.79,44.365,44.002,38.675,40.175,54.534,57.064,41.835,37.81,48.512,47.167,42.561,32.575,44.361,33.782,46.373,42.916,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 19:30:00",306,12.63,27.89,44.09,44.247,38.816,38.764,54.154,57.511,42.017,38.247,49.777,45.688,42.426,32.745,42.959,33.775,46.363,44.816,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 19:45:00",307,12.63,26.93,41.882,43.175,38.416,39.607,53.49,56.538,42.024,37.839,48.52,47.175,41.741,32.583,43.111,34.186,47.601,44.402,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 20:00:00",308,12.63,26.12,45.353,43.438,39.92,38.937,52.912,56.94,42.274,37.833,48.106,45.675,41.171,32.734,43.539,33.374,47.357,43.746,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 20:15:00",309,12.62,25.35,45.354,44.424,39.508,39.611,53.33,56.119,41.454,36.754,47.859,46.772,41.597,32.591,43.785,33.365,46.364,42.753,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 20:30:00",310,12.62,24.22,46.442,45.096,39.25,39.769,53.897,58.185,42.019,38.248,48.272,46.099,42.424,33.004,44.613,33.776,47.348,44.563,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 20:45:00",311,12.62,23.24,45.346,44.414,39.5,38.776,52.091,56.688,41.867,37.424,48.954,45.537,42.586,32.593,43.968,33.385,46.962,44.846,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 21:00:00",312,12.62,22.51,44.123,43.863,39.518,38.949,53.495,56.699,42.285,37.429,48.692,46.104,42.43,33.42,43.395,33.121,47.216,43.755,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 21:15:00",313,12.62,21.97,44.794,44.433,39.931,40.189,52.678,57.948,41.879,37.591,47.463,45.547,43.423,32.76,43.527,33.52,46.777,44.817,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 21:30:00",314,12.62,21.41,45.203,44.271,40.339,40.598,53.776,57.806,42.045,37.602,47.466,45.29,43.425,33.845,42.967,32.957,48.436,44.154,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 21:45:00",315,12.62,20.88,43.716,43.87,39.68,39.626,53.101,56.978,41.629,37.441,47.458,45.543,42.591,33.425,42.996,33.392,47.23,45.01,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 22:00:00",316,12.61,20.38,43.973,44.025,39.523,39.212,52.689,57.547,42.045,37.443,48.131,44.714,42.435,33.426,43.549,33.377,47.37,44.169,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 22:15:00",317,12.61,19.89,45.217,43.613,40.351,39.213,52.282,55.9,41.636,38.278,48.269,45.111,43.249,33.83,42.986,33.54,47.219,44.999,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 22:30:00",318,12.61,19.45,45.205,43.601,39.514,38.789,52.118,57.39,41.886,37.854,49.381,45.132,42.854,33.583,43.399,32.971,47.376,44.173,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 22:45:00",319,12.61,18.97,43.133,43.03,39.511,39.2,51.856,56.713,41.624,38.265,47.448,44.445,42.583,33.577,44.784,33.947,48.603,44.836,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 23:00:00",320,12.61,18.57,43.966,43.034,39.258,39.775,51.873,56.729,42.311,37.866,46.477,44.459,42.852,33.843,43.397,33.123,49.024,44.844,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 23:15:00",321,12.61,18.24,44.112,44.269,40.336,39.613,53.923,57.125,42.037,38.265,49.124,44.721,43.013,33.848,43.157,33.395,48.631,45.274,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 23:30:00",322,12.6,17.92,44.13,44.025,40.092,40.041,53.514,55.892,42.455,38.012,49.934,46.103,44.239,33.574,43.4,33.796,47.376,44.845,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-21 23:45:00",323,12.6,17.62,44.376,44.013,39.666,39.614,52.305,56.752,42.481,38.863,50.202,46.111,44.661,33.579,43.811,33.124,48.613,45.256,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-22 00:00:00",324,12.6,17.33,44.799,44.022,40.917,40.037,52.942,56.301,42.04,37.442,50.209,44.72,43.685,33.587,42.999,33.806,48.214,45.425,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-22 00:15:00",325,12.6,17.04,44.127,43.609,39.935,39.211,51.697,55.313,42.291,38.003,49.121,45.288,43.837,33.842,43.154,33.961,48.473,45.272,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-22 00:30:00",326,12.6,16.79,43.283,43.852,39.664,39.767,52.95,57.394,42.046,37.188,48.709,45.705,43.839,33.431,43.139,33.127,47.785,44.998,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-07-22 00:45:00",327,12.59,16.49,45.195,43.179,40.747,40.024,52.7,55.49,41.638,37.606,49.366,44.705,42.994,34.401,43.552,33.123,48.459,43.606,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
